,Sample ID,Sample Name,Lab Name,Date Received,Date Completed,Strain,Category,Type,Pass/fail?,Fail Reason,Active,Regulator ID,Regulator Batch ID,Regulator Batch ID 2,Regulator Lot ID,Regulator Pre-Transfer ID,Batch ID,Batch Size,Batch Size Unit,Lot ID,Lot Size,Lot Size Unit,Harvest ID,Production Date,Manifest ID,Production Run ID,Units Per Serving,Servings Per Container,Unit Description,Container Description,cannabinoids_thca,cannabinoids_thcv,cannabinoids_cannabinoids_unit,cannabinoids_cbda,cannabinoids_cbga,cannabinoids_cbn,cannabinoids_cbdva,cannabinoids_cbd,cannabinoids_vitamin_e_acetate,cannabinoids_cbdv,cannabinoids_cbc,cannabinoids_d8_thc,cannabinoids_cbg,cannabinoids_d9_thc,cannabinoids_cbl,pesticides_daminozide,pesticides_mgk_264,pesticides_etoxazole,pesticides_methiocarb,pesticides_ethoprophos,pesticides_fludioxonil,pesticides_chlorpyrifos,pesticides_chlorantraniliprole,pesticides_clofentezine,pesticides_diazinon,pesticides_pyrethrins,pesticides_fipronil,pesticides_spiroxamine,pesticides_phosmet,pesticides_kresoxim_methyl,pesticides_etofenprox,pesticides_azoxystrobin,pesticides_dimethoate,pesticides_permethrins,pesticides_fenoxycarb,pesticides_methyl_parathion,pesticides_piperonyl_butoxide,pesticides_metalaxyl,pesticides_bifenazate,pesticides_hexythiazox,pesticides_abamectin,pesticides_paclobutrazol,pesticides_tebuconazole,pesticides_methomyl,pesticides_malathion,pesticides_prallethrin,pesticides_pyridaben,pesticides_cyfluthrin,pesticides_bifenthrin,pesticides_myclobutanil,pesticides_pesticides_unit,pesticides_acetamiprid,pesticides_imazalil,pesticides_spinosad,pesticides_fenpyroximate,pesticides_aldicarb,pesticides_boscalid,pesticides_cypermethrin,pesticides_oxamyl,pesticides_spiromesifen,pesticides_propiconazole,pesticides_chlorfenapyr,pesticides_trifloxystrobin,pesticides_thiamethoxam,pesticides_acephate,pesticides_carbaryl,pesticides_propoxur,pesticides_acequinocyl,pesticides_flonicamid,pesticides_thiacloprid,pesticides_dichlorvos,pesticides_imidacloprid,pesticides_naled,pesticides_spirotetramat,pesticides_carbofuran,microbials_aspergillus,microbials_coliforms,microbials_salmonella,microbials_aerobic_bacteria,microbials_ecoli,microbials_btgn_bacteria,microbials_yeast_and_mold,microbials_microbials_unit,solvents_propane,solvents_hexanes,solvents_chloroform,solvents_heptane,solvents_methylene_chloride,solvents_ethylene_oxide,solvents_trichloroethene,solvents_isopropanol,solvents_ethyl_ether,solvents_pentane,solvents_toluene,solvents_xylenes,solvents_butane,solvents_methanol,solvents_acetonitrile,solvents_ethyl_acetate,solvents_benzene,solvents_solvents_unit,solvents_acetone,solvents_1_2_dichloro_ethane,solvents_ethanol,terpenes_3_carene,terpenes_alpha_bisabolol,terpenes_alpha_pinene,terpenes_eucalyptol,terpenes_alpha_terpinene,terpenes_geraniol,terpenes_guaiol,terpenes_beta_pinene,terpenes_beta_myrcene,terpenes_fenchol,terpenes_isoborneol,terpenes_menthol,terpenes_caryophyllene_oxide,terpenes_ocimene,terpenes_citronellol,terpenes_eugenol,terpenes_ro_cymene,terpenes_camphene,terpenes_beta_caryophyllene,terpenes_alpha_humulene,terpenes_terpinolene,terpenes_trans_nerolidol,terpenes_geranyl_acetate,terpenes_gamma_terpinene,terpenes_alpha_phellandrene,terpenes_beta_ocimene,terpenes_terpenes_unit,terpenes_isopulegol,terpenes_cis_nerolidol,terpenes_linalool,terpenes_fenchone,terpenes_delta_limonene,moisture_percent_moisture,moisture_moisture_unit,homogeneity_homogeneity,homogeneity_homogeneity_unit,water_activity_water_activity_unit,water_activity_water_activity,metals_nickel,metals_chromium,metals_metals_unit,metals_mercury,metals_cadmium,metals_lead,metals_copper,metals_arsenic,foreign_matter_foreign_matter_unit,foreign_matter_other,foreign_matter_stems,foreign_matter_pests,Classification,Production Method,solvents_n_butane,solvents_2_methylpentane,solvents_heptanes,solvents_o_xylene,solvents_1_pentanol,solvents_n_hexane,solvents_ethylene_glycol,solvents_dimethyl_sulfoxide,solvents_n_pentane,solvents_p_xylene,solvents_2_butanol,solvents_pentanes,solvents_1_2_dimethoxy_ethane,solvents_2_3_dimethyl_butane,solvents_2_ethoxyethanol,solvents_cyclohexane,solvents_n_n_dimethylfromamide,solvents_1_propanol,solvents_2_butanone,solvents_3_methylpentane,solvents_1_butanol,solvents_butanes,solvents_ethyl_benzene,solvents_n_n_dimethylacetamide,solvents_tetrahydrofuran,solvents_2_2_dimethyl_butane,solvents_pyridine,solvents_isopentane,solvents_cumene,solvents_iso_butane,solvents_1_4_dioxane,cannabinoids_total,terpenes_total,"
"
154,BC-21-CS-16894,Blue Dream Flower,Viridis Labs,06/15/2021,06/21/2021,"Blue Dream
",Plant,Flower - Cured,Failed,,,1A405030000571F000011777,1A405030000571F000011769,,,,,,,,,,,,,,,,,,22.492%,,,0.063%,,0.000%,,0.000%,,,,,,0.476%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,1495513,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.192%,0.000%,,0.000%,,0.080%,0.305%,,,,,0.000%,,,0.000%,,0.045%,0.019%,0.000%,,,,,2 0.000%,,0.000%,,0.043%,,0.025%,N/A,,,,,0.625,0.409,0.063,,0.002,0.003,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.032%,0.709%,
155,BC-21-CS-16895,Ice Cream Cake Flower,Viridis Labs,06/15/2021,06/21/2021,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A405030000571F000011776,1A405030000571F000011767,,,,,,,,,,,,,,,,,,25.574%,,,0.083%,,0.000%,,0.000%,,,,,,0.798%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,26759,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.027%,0.000%,,0.000%,,0.043%,0.013%,,,,,0.000%,,,0.000%,,0.063%,0.020%,0.000%,,,,,2 0.000%,,0.000%,,0.108%,,0.167%,N/A,,,,,0.596,0.380,0.032,,0.001,0.001,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.455%,0.440%,
156,BC-21-CS-16896,Blue Dream Flower,Viridis Labs,06/15/2021,06/21/2021,"Blue Dream
",Plant,Flower - Cured,Failed,,,1A405030000571F000011774,1A405030000571F000011773,,,,,,,,,,,,,,,,,,22.002%,,,0.065%,,0.000%,,0.000%,,,,,,0.491%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,1817279,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.193%,0.000%,,0.000%,,0.085%,0.365%,,,,,0.000%,,,0.000%,,0.048%,0.018%,0.000%,,,,,2 0.000%,,0.000%,,0.042%,,0.032%,N/A,,,,,0.627,0.427,0.036,,0.001,0.003,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.557%,0.782%,
157,BC-21-CS-16897,Jenny Kush Carts,Viridis Labs,06/15/2021,06/21/2021,"Jenny Kush
",Extracts,Vape Cart,Passed,,,1A4050300009A4D000003223,1A4050300009A4D000003222,,,,,,,,,,,,,,,,,,0.000%,,,0.109%,,0.000%,,0.187%,,,,,,75.179%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.062,,0.001,0.001,0.007,0.104,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.475%,,
158,BC-21-CS-16898,Blueberry Crumble Carts,Viridis Labs,06/15/2021,06/21/2021,"Blueberry Crumble
",Extracts,Vape Cart,Passed,,,1A4050300009A4D000003221,1A4050300009A4D000003220,,,,,,,,,,,,,,,,,,0.000%,,,0.120%,,0.000%,,0.202%,,,,,,78.535%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.104,,0.001,0.001,0.006,0.124,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.856%,,
159,BC-21-CS-17146,Jenny Kush Popcorn,Viridis Labs,06/18/2021,06/22/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A4050300005720000004394,1A4050300005720000004389,,,,,,,,,,,,,,,,,,33.224%,,,0.099%,,0.000%,,0.000%,,,,,,0.252%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,991,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.030%,0.000%,,0.000%,,0.046%,0.408%,,,,,0.000%,,,0.000%,,0.153%,0.017%,0.000%,,,,,2 0.000%,,0.000%,,0.055%,,0.291%,N/A,,,,,0.545,0.452,0.019,,0.003,0.003,0.003,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.575%,0.999%,
160,BC-21-CS-17148,Jenny Kush Flower,Viridis Labs,06/18/2021,06/22/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A4050300005720000004393,1A4050300005720000004388,,,,,,,,,,,,,,,,,,36.837%,,,0.111%,,0.000%,,0.000%,,,,,,0.283%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.035%,0.000%,,0.000%,,0.053%,0.587%,,,,,0.000%,,,0.000%,,0.123%,0.014%,0.000%,,,,,2 0.000%,,0.000%,,0.060%,,0.355%,N/A,,,,,0.570,0.429,0.018,,0.002,0.003,0.001,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.231%,1.227%,
161,BC-21-CS-17149,Ice Cream Cake Kief,Viridis Labs,06/18/2021,06/22/2021,"Ice Cream Cake
",Plant,Kief,Failed,,,1A405030000571F000011983,1A405030000571F000011941,,,,,,,,,,,,,,,,,,48.475%,,,0.207%,,0.000%,,0.000%,,,,,,0.664%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,219561,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.085%,0.000%,,0.000%,,0.112%,0.026%,,,,,0.000%,,,0.000%,,0.231%,0.026%,0.000%,,,,,2 0.000%,,0.000%,,0.277%,,0.375%,N/A,,,,,0.523,0.428,0.432,,0.020,0.001,0.071,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.346%,1.132%,
162,BC-21-CS-17150,Ice Cream Cake Popcorn,Viridis Labs,06/18/2021,06/22/2021,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A405030000571F000011982,1A405030000571F000011943,,,,,,,,,,,,,,,,,,21.448%,,,0.062%,,0.000%,,0.000%,,,,,,0.456%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,21912,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.017%,0.000%,,0.000%,,0.030%,0.000%,,,,,0.000%,,,0.000%,,0.080%,0.011%,0.000%,,,,,2 0.000%,,0.000%,,0.091%,,0.138%,N/A,,,,,0.593,0.454,0.053,,0.001,0.002,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.965%,0.366%,
163,BC-21-CS-18205,Ice Cream Cake Flower,Viridis Labs,07/06/2021,07/12/2021,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005720000004557,1A4050300005720000004551,,,,,,,,,,,,,,,,,,26.180%,,,0.073%,,0.000%,,0.000%,,,,,,0.687%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.032%,0.000%,,0.000%,,0.047%,0.014%,,,,,0.000%,,,0.000%,,0.082%,0.022%,0.000%,,,,,2 0.000%,,0.000%,,0.092%,,0.220%,N/A,,,,,0.597,0.423,0.018,,0.000,0.001,0.003,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.941%,0.508%,
164,BC-21-CS-18206,Ice Cream Cake Flower,Viridis Labs,07/06/2021,07/12/2021,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005720000004558,1A4050300005720000004556,,,,,,,,,,,,,,,,,,25.110%,,,0.070%,,0.000%,,0.000%,,,,,,0.659%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,0,,0,,18981,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.026%,0.000%,,0.000%,,0.040%,0.013%,,,,,0.000%,,,0.000%,,0.061%,0.017%,0.000%,,,,,2 0.000%,,0.000%,,0.107%,,0.200%,N/A,,,,,0.597,0.462,0.088,,0.000,0.001,0.003,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.839%,0.463%,
165,BC-21-CS-18207,Blueberry Crumble Flower,Viridis Labs,07/06/2021,07/12/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A4050300005720000004559,1A4050300005720000004562,,,,,,,,,,,,,,,,,,35.412%,,,0.090%,,0.000%,,0.000%,,,,,,0.843%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.032%,0.000%,,0.000%,,0.050%,0.604%,,,,,0.000%,,,0.000%,,0.075%,0.023%,0.000%,,,,,2 0.000%,,0.000%,,0.104%,,0.321%,N/A,,,,,0.600,0.370,0.017,,0.000,0.002,0.009,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.345%,1.210%,
166,BC-21-CS-18208,Blueberry Crumble Popcorn,Viridis Labs,07/06/2021,07/12/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A4050300005720000004560,1A4050300005720000004563,,,,,,,,,,,,,,,,,,28.589%,,,0.073%,,0.000%,,0.000%,,,,,,0.791%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.029%,0.000%,,0.000%,,0.045%,0.370%,,,,,0.000%,,,0.000%,,0.056%,0.018%,0.000%,,,,,2 0.000%,,0.000%,,0.084%,,0.278%,N/A,,,,,0.559,0.331,0.020,,0.000,0.002,0.008,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.453%,0.879%,
167,BC-21-CS-18209,Blueberry Crumble Kief,Viridis Labs,07/06/2021,07/12/2021,"Blueberry Crumble
",Plant,Kief,Passed,,,1A4050300005720000004561,1A4050300005720000004564,,,,,,,,,,,,,,,,,,70.228%,,,0.198%,,0.000%,,0.000%,,,,,,1.199%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.080%,0.000%,,0.000%,,0.121%,0.872%,,,,,0.000%,,,0.000%,,0.136%,0.038%,0.018%,,,,,2 0.000%,,0.000%,,0.235%,,0.764%,N/A,,,,,0.541,0.207,1.129,,0.000,0.001,0.021,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.625%,2.262%,
168,BC-21-CS-18210,Lightning Roll,Viridis Labs,07/06/2021,07/12/2021,,Extracts,Other,Passed,,,1A4050300009A4D000003475,1A4050300009A4D000003474,,,,,,,,,,,,,,,,,,27.387%,,,0.081%,,0.206%,,0.000%,,,,,,14.164%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,5159,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.007%,0.000%,,0.000%,,0.009%,0.011%,,,,,0.000%,,,0.000%,,0.034%,0.013%,0.000%,,,,,2 0.000%,,0.000%,,0.038%,,0.012%,,,,,,,0.351,0.368,,0.000,0.003,0.038,3.248,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.839%,0.124%,
169,BC-21-CS-18211,Lightning Roll,Viridis Labs,07/06/2021,07/12/2021,,Extracts,Other,Passed,,,1A4050300009A4D000003477,1A4050300009A4D000003476,,,,,,,,,,,,,,,,,,26.837%,,,0.062%,,0.172%,,0.000%,,,,,,9.565%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,3568,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.007%,0.000%,,0.000%,,0.009%,0.012%,,,,,0.000%,,,0.000%,,0.034%,0.012%,0.000%,,,,,2 0.000%,,0.000%,,0.039%,,0.016%,,,,,,,0.160,0.093,,0.000,0.002,0.015,2.710,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.637%,0.128%,
170,BC-21-CS-18212,Lilac Diesel Hash Roll,Viridis Labs,07/06/2021,07/12/2021,,Extracts,Other,Passed,,,1A4050300009A4D000003478,1A4050300009A4D000003469,,,,,,,,,,,,,,,,,,25.789%,,,0.072%,,0.000%,,0.000%,,,,,,1.802%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,515,0,,0,,23881,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.011%,0.000%,,0.000%,,0.014%,0.018%,,,,,0.000%,,,0.000%,,0.061%,0.019%,0.000%,,,,,2 0.012%,,0.000%,,0.000%,,0.011%,,,,,,,0.244,0.083,,0.000,0.007,0.014,>5.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.663%,0.146%,
171,BC-21-CS-18213,GMO Cookies Live Rosin Jam,Viridis Labs,07/06/2021,07/12/2021,"GMO Cookies
",Extracts,Other,Passed,,,1A405010000D9F9000001257,1A405010000D9F9000001254,,,,,,,,,,,,,,,,,,65.773%,,,0.181%,,0.000%,,0.000%,,,,,,18.853%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.174%,0.000%,,0.000%,,0.142%,1.934%,,,,,0.000%,,,0.000%,,0.176%,0.055%,0.023%,,,,,2 0.000%,,0.000%,,0.083%,,1.425%,,,,,,,0.067,0.062,,0.000,0.000,0.007,0.107,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.808%,4.011%,
172,BC-21-CS-18511,LAB,Viridis Labs,07/09/2021,07/15/2021,"LAB
",Plant,Flower - Cured,Passed,,,1A4050300005721000004213,1A4050300005721000004197,,,,,,,,,,,,,,,,,,28.848%,,,0.071%,,0.000%,,0.000%,,,,,,0.464%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.021%,0.000%,,0.000%,,0.039%,0.253%,,,,,0.000%,,,0.000%,,0.042%,0.011%,0.000%,,,,,2 0.000%,,0.000%,,0.082%,,0.108%,N/A,,,,,0.596,0.365,0.021,,0.002,0.003,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.383%,0.557%,
173,BC-21-CS-18517,Blueberry Crumble Flower,Viridis Labs,07/09/2021,07/15/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A4050300005721000004219,1A4050300005721000003970,,,,,,,,,,,,,,,,,,31.209%,,,0.096%,,0.000%,,0.000%,,,,,,0.433%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.032%,0.000%,,0.000%,,0.051%,0.284%,,,,,0.000%,,,0.000%,,0.101%,0.022%,0.000%,,,,,2 0.000%,,0.000%,,0.123%,,0.249%,N/A,,,,,0.608,0.295,0.020,,0.001,0.003,0.003,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.739%,0.862%,
174,BC-21-CS-18520,Blue Dream Popcorn,Viridis Labs,07/09/2021,07/15/2021,"Blue Dream
",Plant,Flower - Cured,Passed,,,1A4050300005721000004222,1A4050300005721000004208,,,,,,,,,,,,,,,,,,14.995%,,,0.041%,,0.000%,,0.000%,,,,,,0.397%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,10924,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.098%,0.000%,,0.000%,,0.040%,0.043%,,,,,0.000%,,,0.000%,,0.048%,0.014%,0.000%,,,,,2 0.000%,,0.000%,,0.035%,,0.009%,N/A,,,,,0.559,0.553,0.030,,0.004,0.003,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.432%,0.288%,
175,BC-21-CS-18521,Blue Dream,Viridis Labs,07/09/2021,07/15/2021,"Blue Dream
",Plant,Flower - Cured,Passed,,,1A4050300005721000004223,1A4050300005721000004206,,,,,,,,,,,,,,,,,,19.669%,,,0.048%,,0.000%,,0.000%,,,,,,0.461%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,1988,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.172%,0.000%,,0.000%,,0.065%,0.141%,,,,,0.000%,,,0.000%,,0.053%,0.015%,0.000%,,,,,2 0.000%,,0.000%,,0.036%,,0.018%,N/A,,,,,0.592,0.579,0.040,,0.002,0.003,0.004,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.178%,0.499%,
176,BC-21-CS-18522,Lightsaber Hash Roll,Viridis Labs,07/09/2021,07/15/2021,,Extracts,Other,Passed,,,1A4050300009A4D000003513,1A4050300009A4D000003512,,,,,,,,,,,,,,,,,,22.218%,,,0.036%,,0.000%,,0.000%,,,,,,4.395%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,398,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.009%,0.000%,,0.000%,,0.011%,0.012%,,,,,0.000%,,,0.000%,,0.064%,0.017%,0.020%,,,,,2 0.000%,,0.000%,,0.045%,,0.019%,,,,,,0.575,0.389,0.065,,0.004,0.002,0.011,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.649%,0.196%,
177,BC-21-CS-18523,OC Carts,Viridis Labs,07/09/2021,07/15/2021,,Extracts,Vape Cart,Passed,,,1A4050300009A4D000003509,1A4050300009A4D000003510,,,,,,,,,,,,,,,,,,0.000%,,,0.115%,,0.172%,,0.197%,,,,,,76.851%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.106%,0.000%,,0.000%,,0.051%,0.244%,,,,,0.000%,,,0.000%,,0.256%,0.049%,0.050%,,,,,2 0.000%,,0.000%,,0.163%,,0.409%,,,,,,,0.478,0.459,,0.003,0.004,0.051,0.467,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.335%,1.328%,
178,BC-21-CS-18524,JK Carts,Viridis Labs,07/09/2021,07/15/2021,,Extracts,Vape Cart,Passed,,,1A4050300009A4D000003507,1A4050300009A4D000003502,,,,,,,,,,,,,,,,,,0.000%,,,0.138%,,0.213%,,0.210%,,,,,,77.593%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.081%,0.000%,,0.000%,,0.030%,0.323%,,,,,0.000%,,,0.000%,,0.231%,0.045%,0.015%,,,,,2 0.000%,,0.000%,,0.107%,,0.398%,,,,,,,0.323,0.308,,0.002,0.003,0.035,0.295,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.154%,1.230%,
179,BC-21-CS-18525,BLR Cart,Viridis Labs,07/09/2021,07/15/2021,,Extracts,Vape Cart,Passed,,,1A4050300009A4D000003508,1A4050300009A4D000003505,,,,,,,,,,,,,,,,,,0.000%,,,0.000%,,0.111%,,0.181%,,,,,,72.222%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.054%,,0.583%,0.020%,,0.000%,,0.210%,0.117%,,,,,0.030%,,,0.000%,,0.054%,0.017%,0.584%,,,,,2 0.042%,,0.000%,,0.000%,,0.157%,,,,,,,0.427,0.355,,0.002,0.003,0.043,0.287,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.514%,1.868%,
180,BC-21-CS-20482,Jenny Kush Flower,Viridis Labs,08/06/2021,08/11/2021,"Jenny Kush
",Plant,Flower - Cured,Passed,,,1A4050100002CF1000001515,1A4050100002CF1000001508,,,,,,,,,,,,,,,,,,37.673%,,,0.091%,2.173%,0.000%,,0.000%,,,0.000%,0.000%,0.390%,0.353%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,100,,,,,,,,,,,,,,,,,,,,,,,0.000%,,0.029%,0.000%,,0.000%,,0.047%,0.445%,,,,,0.000%,,,0.000%,,0.263%,0.053%,0.006%,,,,,2 0.000%,,0.044%,,0.080%,,0.353%,N/A,,,,,0.561,0.304,0.028,,0.004,0.002,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.217%,1.319%,
